id,review_scores_rating,price,dist_nettuno,dist_fiera
246747,0.054000000000000006,0.005905905905905906,0.03052803421499487,0.21678650270049002
306910,0.01,0.007107107107107107,0.018726687655031576,0.21751030812785602
529982,0.05,0.003303303303303303,0.019126108392546606,0.25218881110666325
556818,0.016,0.011111111111111112,0.04778403423138137,0.19180301648848644
648513,0.066,0.005405405405405406,0.010426929560616706,0.24445827998167444
742415,0.06999999999999999,0.016716716716716717,0.20939068878569952,0.04996245428775648
943565,0.16399999999999998,0.005005005005005005,0.04267554541413786,0.19635277969296552
1199947,0.03,0.0036036036036036037,0.046573482149989666,0.19805250255048792
1676504,0.146,0.005105105105105105,0.024150616439338232,0.22427486172244004
1693874,0.088,0.0026026026026026027,0.07151269850698577,0.17645852215377747
1949394,0.01,0.002102102102102102,0.06742119633679977,0.17744437948368547
2176533,0.0,0.0016016016016016017,0.23921307969775119,0.16263392885381206
2273362,0.036,0.012112112112112113,0.06027668591396683,0.1813778689035658
2349835,0.05,0.001001001001001001,0.311829818089458,0.06385301237698243
2423689,0.0,0.016416416416416415,0.21588178784818735,0.044253337321341596
2581354,0.2,0.00910910910910911,0.2851945998316288,0.0
2854104,0.066,0.004104104104104104,0.1320956069863808,0.12782620717823415
2885479,0.05,0.006306306306306306,0.05055539965629334,0.18921773892582214
3564843,0.054000000000000006,0.001001001001001001,0.2278295886785728,0.06422169229504152
3978327,0.008,0.006606606606606606,0.16955512723086724,0.08446746083453589
4108855,0.034,0.005705705705705706,0.03869157959635974,0.19991126380403576
4177230,0.146,0.007007007007007007,0.04531377059321149,0.19652898700674376
4510025,0.006,0.003303303303303303,0.05958640494708188,0.1837580230804472
4648842,0.074,0.003103103103103103,0.11812714688646415,0.13345670857388645
4834186,0.036,0.0025025025025025025,0.04422509304454873,0.25857745576518704
5035948,0.032,0.003103103103103103,0.2881544099121889,0.03323179575132539
5048949,0.034,0.008108108108108109,0.06793225004967156,0.17407656072239577
5458272,0.046,0.008208208208208207,0.19499617989910017,0.06641931376739368
5530453,0.014000000000000002,0.006606606606606606,0.05570792717023722,0.1895719608078789
5541527,0.034,0.0019019019019019018,0.07439672106299174,0.17701063840361597
6370697,0.032,0.016816816816816817,0.20939068878569952,0.04996245428775648
6903319,0.13799999999999998,0.003303303303303303,0.09993404437052317,0.15006447380429783
